Camera Time (s),A X (μm),A Y (μm),A Z (μm),B X (μm),B Y (μm),B Z (μm)
30.783642992394633,6.673926016807556,7.898223351478576,-0.4036064279159697,7.405492439653724,7.862029845714568,-0.030941601403869024
30.854572509015057,6.674595326423645,7.898342990398406,-0.40380820864686867,7.405045995652675,7.861951768875121,-0.03029563855841608
30.92551820372246,6.672888566017151,7.899578087329864,-0.4051611597835427,7.405891564201563,7.862997678279876,-0.03128508208624207
30.996447720342882,6.6741187896728515,7.898242183208465,-0.40458812517978177,7.405127165880054,7.862412502288818,-0.03328116206933956
31.067393415050287,6.673838576316833,7.89958431816101,-0.404279408218837,7.405804083190858,7.862699085712433,-0.034270416663896915
31.138339109757688,6.6725149946212765,7.8988371753692626,-0.4046034287745409,7.40396085909754,7.862963321685791,-0.03119174905153784
31.209268626378112,6.672409105300903,7.89962337398529,-0.404199300512937,7.404841337107121,7.8640613751411435,-0.03183752296372215
31.280214321085516,6.672752253532409,7.899609415531158,-0.40464574982671453,7.40479542388767,7.863319001197814,-0.029896611495065215
31.351160015792917,6.672230047225952,7.899260140895843,-0.4035748760601081,7.404923350095748,7.863559566974639,-0.031455310961279535
31.42208953241334,6.673219252586365,7.899454410552978,-0.40429471181359616,7.403349244497716,7.86326978111267,-0.03193482359706765
31.493035227120746,6.672089070320129,7.899250986099243,-0.4037358472049826,7.404007591418922,7.863085849761962,-0.029695775430509358
31.563980921828147,6.672158340454101,7.898065840244293,-0.40470790887209446,7.404029619604349,7.861889147281646,-0.029282200505473824
31.63491043844857,6.673140862464904,7.8985887427330015,-0.40367293242652813,7.405145623411983,7.86166741323471,-0.03067539442836648
31.705856133155972,6.672104943275452,7.898774484157562,-0.4048571661543138,7.404770389065146,7.861374529361725,-0.027648494531612583
31.776801827863377,6.67250329875946,7.8975690793991085,-0.4043765199189139,7.404140730835497,7.86093826675415,-0.034271928130045974
31.8477313444838,6.672565467834472,7.896517287254333,-0.4038762246235762,7.404137355439365,7.861547147750854,-0.029563711075735563
31.918677039191202,6.672305374145507,7.898225335597991,-0.4039961972491576,7.404892313964664,7.862603639125823,-0.02715311150125938
31.989622733898607,6.672102785110473,7.898824957370757,-0.4022349613189697,7.404534525237977,7.8627110252380366,-0.032722486393994624
32.06055225051903,6.6721781120300285,7.898330285072326,-0.4031454307405075,7.403955853112041,7.863024933815002,-0.03179501297827994
32.131497945226435,6.6713825845718375,7.899188921451568,-0.40357393139376496,7.405039063200354,7.863504498958587,-0.031031533639737874
32.20244363993383,6.671625343322754,7.899018530845642,-0.4037150645454331,7.405108420085162,7.863126611232757,-0.028008979208162515
32.27337315655426,6.673580083847045,7.900646657466888,-0.4035865899227633,7.404602013036608,7.863797730922698,-0.02832185270101717
32.34431885126166,6.673414601325988,7.900311480522156,-0.4032451875063452,7.404676041685044,7.863580034732818,-0.030174343399954312
32.415264545969066,6.672811637878418,7.898795265197753,-0.40363042244108593,7.405013643302023,7.862548188209534,-0.028822525862892072
32.48619406258949,6.67298825931549,7.898976794719696,-0.40387414635762126,7.4056120788455,7.863958409786224,-0.029737340749608408
32.55713975729689,6.673943630218505,7.8985310988426205,-0.404051932563404,7.404838387034833,7.862956533908844,-0.03490787751226142
32.62808545200429,6.673373596191406,7.897661706447601,-0.4058292278214256,7.4049586465358725,7.862490996837615,-0.028681014844686676
32.69901496862472,6.673282883644103,7.898497264385223,-0.404946909456914,7.404993203554302,7.862387022018432,-0.031193071584418267
32.76996066333212,6.6710225887298575,7.897928761959076,-0.4052333322921602,7.403298523813485,7.861895691394805,-0.03391975651731585
32.84090635803952,6.67311621761322,7.898335993766784,-0.40403228350346626,7.404997607450932,7.861300142288208,-0.029456396979152564
32.91183587465994,6.672129588127135,7.89842743730545,-0.4043183284721752,7.4042797393947835,7.86187417936325,-0.031817684970515785
32.98278156936735,6.671479353904724,7.898888309955597,-0.40452634400093906,7.405140081964433,7.862250082969665,-0.029691052098793556
33.05372726407475,6.673775223731994,7.897499217510223,-0.4041543343950026,7.405292638882994,7.862356389999389,-0.03181503990475494
33.124656780695176,6.671360863685607,7.8977752885818475,-0.4039062650132887,7.404332885295152,7.862477316856384,-0.028164849154783945
33.19560247540258,6.6728736677169795,7.897985117912292,-0.4045605409225615,7.40515112216398,7.861879331111908,-0.03110616228084753
33.26654817010998,6.672694818496704,7.898811869144439,-0.4049452090574963,7.405064364530146,7.862462731838225,-0.03108103415611947
33.3374776867304,6.672541379928589,7.898630200386047,-0.40491479080124654,7.404690012104809,7.8623960027694695,-0.030561089800844096
33.40842338143781,6.672033097267151,7.899808488845824,-0.40471603300264564,7.4041733741685745,7.863176597118377,-0.03444177913854617
33.47935289805823,6.672664256095886,7.898843371391296,-0.40477970351417464,7.40397202412039,7.8625072875022886,-0.031546187863491545
33.550298592765635,6.6709431543350215,7.89926160287857,-0.4050818078107173,7.403287472464144,7.863226339340209,-0.03198753597901599
33.62124428747303,6.672131189346313,7.899141650676727,-0.4047494741911935,7.404353059895336,7.862517730236053,-0.0332171136912733
33.69217380409346,6.672010401725768,7.898722897052765,-0.40426278209119737,7.404742594532668,7.863239636421203,-0.030257096171615146
33.76311949880086,6.671046189308166,7.898839681625366,-0.40483562776168974,7.403148155517876,7.862544080734253,-0.03235179932093856
33.834065193508266,6.671981858253479,7.898645342350005,-0.4047103650045867,7.403981056541204,7.86249938583374,-0.028134241965265556
33.90499471012869,6.672930545806884,7.898937843322753,-0.40519951323707504,7.404560928493738,7.862607189655304,-0.031810694439576404
33.97594040483609,6.6718451280593865,7.898785205364227,-0.4053185411963132,7.40537388851866,7.8623395771980285,-0.02979874406191382
34.04688609954349,6.672784556388854,7.898138800144195,-0.40369144788685407,7.4043258984535925,7.861741695880889,-0.030538984608414147
34.11781561616392,6.672416972160339,7.898810267925262,-0.4049763830468206,7.404256192661822,7.861714892864227,-0.03186227322191295
34.18876131087132,6.67253539276123,7.898688470840454,-0.4046206217019865,7.405639241103082,7.8620794835090635,-0.034132684311064164
34.259707005578726,6.672435351371765,7.8990922217369075,-0.4048002972404555,7.404648431532085,7.8620142512321465,-0.03315759971165421
34.33063652219915,6.672438693046569,7.899234103679657,-0.40399563044935166,7.404896667823195,7.86206249666214,-0.033203132629394526
34.40158221690655,6.673105496406555,7.8985310292243955,-0.40464537196017725,7.405031531922519,7.862653102874756,-0.03195579518988581
34.47252791161395,6.673643993377685,7.899297978401184,-0.4050495002217812,7.404943754218518,7.862395376205444,-0.03054503047301037
34.543457428234376,6.67159457206726,7.898528418540954,-0.4051364095253519,7.404724789671599,7.862592639446258,-0.03327266007225112
34.61440312294178,6.673284276008606,7.898793246269226,-0.40429282248090986,7.40588922927156,7.861877973556518,-0.03270415986693732
34.68534881764918,6.672225800514221,7.898157318592071,-0.40464726129286355,7.40522191927582,7.8615274806022635,-0.030199471524682373
34.7562783342696,6.672862737655639,7.897871849060058,-0.40498507397717765,7.4052314828075465,7.861550941944122,-0.03364769261048572
34.82722402897701,6.673076813697815,7.898347828865051,-0.4043132272739221,7.40549651966244,7.862441463470459,-0.03343911028191594
34.89816972368441,6.671939112663269,7.897350095272063,-0.4041824854520288,7.404796353943645,7.862325862407684,-0.030477770229377366
34.969099240304836,6.672798410415649,7.897400881767273,-0.40531873012958186,7.40496216443181,7.86232634973526,-0.03255641405086706
35.04004493501223,6.673791723251342,7.8990449161529535,-0.40524372362193495,7.405301658794284,7.8619091625213615,-0.0341901200247283
35.11099062971964,6.672580435752868,7.898031170368194,-0.40391514487691443,7.404667682603002,7.86129130077362,-0.033014388294031125
35.18192014634006,6.672622276306152,7.898064621925354,-0.4056068533642457,7.4044757446125145,7.861881106376647,-0.03398021516327811
35.252865841047466,6.67305544090271,7.89803712272644,-0.4035287763425619,7.40435066948831,7.8613955540657035,-0.03329268699872612
35.32381153575487,6.671547370910644,7.898426323413848,-0.4050298511618435,7.405076465591788,7.860952260017394,-0.031404298978748885
35.394741052375295,6.671920803070068,7.897716495990752,-0.4047037523401846,7.403787417255342,7.861071063518524,-0.0345651525629629
35.46568674708269,6.671648526191711,7.897798088550567,-0.4051220505969359,7.404191206768155,7.861746917247772,-0.03577470334874521
35.5366324417901,6.670836220741272,7.897493543624877,-0.4058056111628466,7.404332646526396,7.861579798698425,-0.032171368049394966
35.60756195841052,6.671338168144226,7.898042935848236,-0.4048702025498494,7.404686410449445,7.861841493606567,-0.033533765849500595
35.678507653117926,6.672606751441955,7.8974640603065485,-0.40280497299043255,7.404686062358319,7.860961380004882,-0.03118967078558289
35.74945334782532,6.670928534507751,7.896920202732086,-0.4035756317931827,7.403807434670627,7.861466669082641,-0.030239525377632366
35.82038286444575,6.6716130208969116,7.898406308174133,-0.40248907656527977,7.404252146102488,7.860998799800872,-0.028519665833274914
35.89132855915315,6.672189250946045,7.89627073431015,-0.40221172252692794,7.404641500167548,7.86100791978836,-0.029039232322013022
35.962258075773576,6.671240911483764,7.897669991016388,-0.40332397267936476,7.403353597268461,7.860792834281921,-0.027461261662398234
36.03320377048098,6.67251722240448,7.894675432682037,-0.40330564615230746,7.403085047684609,7.859898727416992,-0.029458286311838885
36.104149465188385,6.671363857269287,7.894687302589416,-0.40258902226438614,7.40370426916331,7.859326848506927,-0.031729453134064625
36.1750789818088,6.671089700698852,7.896017706871032,-0.40235039954610385,7.40369910762459,7.859980842113495,-0.026825690146720052
36.24602467651621,6.672379030227661,7.895479001045227,-0.40386677796014464,7.404831619925797,7.8596301751136775,-0.029295047967740802
36.31697037122361,6.671821527481079,7.894933611869812,-0.4031155792840636,7.40459121350944,7.860185798168182,-0.031179657322345393
36.387899887844036,6.6729159955978385,7.8961176438331595,-0.4025521802770029,7.404706891261041,7.860108974456787,-0.03357117463668974
36.45884558255144,6.6728544530868525,7.89606779718399,-0.40350912728262417,7.405254657790064,7.859393438339233,-0.030581683527124988
36.52979127725884,6.671951156616211,7.894941966056823,-0.4037492614670555,7.403581850409507,7.859815324783325,-0.025817731158568124
36.60072079387926,6.6709328508377075,7.8960931730270385,-0.4033487229375556,7.403465159386396,7.860002597808838,-0.028782849876479347
36.671666488586666,6.67133740234375,7.897175388336181,-0.40330904695114284,7.404491785630583,7.8597672533988945,-0.028734482959709543
36.74261218329407,6.672378682136535,7.895742436408996,-0.40244448831388263,7.403430939309299,7.860157742023468,-0.028535536227840008
36.813541699914495,6.672295697212219,7.895931380271911,-0.4049899862421621,7.404144315630197,7.860148030281066,-0.029654776911216204
36.88448739462189,6.672710761070251,7.897166477203369,-0.4031507208720292,7.405479884441942,7.860038973331451,-0.02884708718781424
36.9554330893293,6.6714979419708245,7.896560729026794,-0.4033713949297914,7.4035519156605,7.861448046207427,-0.02895912461611304
37.02636260594972,6.672011933326721,7.895960933208465,-0.40230071009645363,7.404947087462991,7.8607933216094965,-0.02980837965861405
37.097308300657126,6.672337746620178,7.897236756801605,-0.4029058633558821,7.403849843591451,7.860720953464508,-0.028614132467590935
37.16825399536453,6.671495018005371,7.8962035179138175,-0.4024448661804199,7.403032868281007,7.8603756818771355,-0.024712471537070697
37.23918351198495,6.672855358123779,7.8958433480262755,-0.40302054584994174,7.4049533977024256,7.8601219582557675,-0.02426507755695003
37.31012920669235,6.6713299531936645,7.896106748580932,-0.40316923633235513,7.40403303361684,7.860442689418792,-0.027172382694659845
37.38107490139976,6.67100622844696,7.896256149291991,-0.40287166643425965,7.403117140598595,7.860391345977782,-0.029754533677053923
37.45200441802018,6.671438488006592,7.896260674476623,-0.40445322682597845,7.40454510448873,7.860274248123169,-0.027078860726686985
37.522950112727585,6.671338725090027,7.897251689910888,-0.40379441651825854,7.403247942909598,7.8602872319221495,-0.0286481404559447
37.59389580743498,6.670711325645446,7.896999323844909,-0.4023114792927657,7.40271253143996,7.860529120445251,-0.027972326154047898
37.66482532405541,6.671783933639526,7.896858486175536,-0.40281593112001324,7.402458399899303,7.861325518131256,-0.029584493735285086
37.73577101876281,6.672092063903809,7.896513910770416,-0.40361795284535623,7.403265498667955,7.860492013931274,-0.0230094270536215
37.806716713470216,6.672154372215271,7.895820687294006,-0.4028612751044849,7.404195953316986,7.8605464553833,-0.027488468053081246
37.87764623009064,6.671025791168212,7.896112004756927,-0.4028044061906267,7.403748773701489,7.8613096799850455,-0.025791658367496903
37.94859192479804,6.671628058433532,7.897633928775787,-0.40359962631829893,7.404369034558534,7.861594383716583,-0.03078478679090443
38.01953761950544,6.672921008110046,7.898105975151061,-0.4033303964104983,7.404662431322038,7.861154292106628,-0.029399716998562954
38.090467136125866,6.671623602867126,7.896517113208771,-0.40258505466574485,7.405270638979971,7.861550176143646,-0.02836322908684759
38.16141283083327,6.672149568557739,7.897481708526611,-0.4029438389428771,7.403839186564087,7.861748309612274,-0.029118017495032584
38.232358525540675,6.671086428642273,7.897700309753417,-0.4030726914320842,7.403634265318512,7.861070367336272,-0.029851834310399422
38.3032880421611,6.670511382102966,7.897206995010375,-0.40306192223577214,7.403903449624776,7.862151747226714,-0.030284491495566793
38.3742337368685,6.671158761978149,7.897512584209442,-0.4034061586512197,7.403892478227615,7.862393600940704,-0.027656429728895128
38.44516325348892,6.670957565307617,7.895799801826477,-0.4031894521920988,7.403471949338912,7.8609828920364375,-0.028497371707576335
38.516108948196326,6.671229981422424,7.896975340366363,-0.4027758772670632,7.403609137490391,7.860622234821319,-0.028152568492322862
38.58705464290373,6.671217867851257,7.8963335647583,-0.4026583607739741,7.4034302893579005,7.8607062292098995,-0.031194960917104587
38.657984159524155,6.671288321495056,7.896326220035553,-0.40375908599702437,7.403547531343996,7.861407946109772,-0.026963800366090074
38.72892985423155,6.671267366409301,7.89807659626007,-0.4028312347147724,7.403077016025781,7.86103468799591,-0.028098911444031364
38.79987554893896,6.6710496006011955,7.897208770275116,-0.4025555810758383,7.403309264056384,7.860675875663757,-0.02983860898159518
38.87080506555938,6.67283475112915,7.896103789806365,-0.40276189620518443,7.4040567636415355,7.860970465183257,-0.02832355310043486
38.941750760266785,6.67181185054779,7.897623207569122,-0.4026577939741682,7.4034829332455985,7.860774907588958,-0.02971655809005888
39.01269645497419,6.670969818115234,7.895677517414093,-0.4017272976261554,7.402910468563437,7.861276437282561,-0.028643039257691637
39.08362597159461,6.671668506622314,7.896562399864196,-0.4035334996742777,7.4041810653507705,7.861352773666382,-0.025021188498015448
39.15457166630201,6.670605645179748,7.8958486390113825,-0.4038915282183354,7.40410209108889,7.860020106792449,-0.025651847748709194
39.225517361009416,6.670923104286193,7.897207586765289,-0.403326428811857,7.403722821876406,7.861307730674743,-0.02603670481691266
39.29644687762984,6.670900269508361,7.896947562694549,-0.40271636328744415,7.404183535709977,7.859720852851868,-0.02509052700760341
39.367392572337245,6.671933821678161,7.896948885440826,-0.4006186372058226,7.402945918925106,7.861659163475037,-0.025160621250265892
39.43833826704464,6.671165514945984,7.898350857257842,-0.401042036660827,7.40382401522994,7.8625138316154475,-0.019027469483932646
39.50926778366507,6.670530944824218,7.897994063854217,-0.4005808505520962,7.403095131449401,7.8621782717704765,-0.021728648425564906
39.58021347837247,6.670771823883056,7.898362866401672,-0.4004523759294264,7.403757459662854,7.862785447120666,-0.018959075640687845
39.651159173079876,6.671288460731506,7.897736093521118,-0.4009016592422334,7.403802876852453,7.86267788696289,-0.020977071882946657
39.7220886897003,6.6718501405715935,7.897235642910003,-0.40113593649533713,7.403581804178654,7.861336587429046,-0.022641573979594917
39.7930343844077,6.670978033065795,7.897624704360961,-0.4003256017061743,7.404024010986089,7.862577671527862,-0.023904215013862834
39.8639800791151,6.672219256401061,7.89739047384262,-0.40031350997698184,7.404147514805198,7.862490613937378,-0.022658011173965906
39.934909595735526,6.670809417724609,7.8988555893898,-0.4010057614732497,7.403364533312618,7.862020133972168,-0.024333471400194828
40.00585529044293,6.670187030792236,7.8980673370361325,-0.4017837886734764,7.402710480965673,7.862973346710205,-0.023033988378543663
40.076800985150335,6.671201507568359,7.897736023902892,-0.4008534812587322,7.40431541275233,7.861735325813293,-0.023106727686966998
40.14773050177075,6.671119288444519,7.898755548000335,-0.40066738198912966,7.402990695953369,7.862527511596679,-0.021097044508528
40.21867619647816,6.670471003532409,7.897281382083892,-0.4011701334169595,7.402671207040548,7.862949015140533,-0.021946299551029017
40.28962189118556,6.671179717063904,7.89914032793045,-0.40117258954945173,7.403336200326681,7.862788545131683,-0.022968239601059714
40.360551407805985,6.671649570465087,7.899300902366638,-0.3998226613450758,7.4037993083745235,7.863770962715148,-0.025566449911287512
40.43149710251339,6.669745720863342,7.9004066138267515,-0.4009772325496862,7.403134001262486,7.863236503601073,-0.02419007104930311
40.50244279722079,6.671037069320678,7.897276682853699,-0.4009494593591973,7.404197437599301,7.862724287509918,-0.02398885711820999
40.57337231384121,6.670807607650756,7.897362208843231,-0.4013290262958791,7.404191409640013,7.8628182721138,-0.025019110232060496
40.644318008548616,6.6699888277053825,7.897249810218811,-0.4016298080595413,7.402270352914929,7.862091631889343,-0.023664080829431514
40.71526370325602,6.671233601570129,7.897702781200408,-0.4008124827394391,7.404022566951811,7.861460020542144,-0.02273906354620905
40.786193219876445,6.6712212095260615,7.897043601036072,-0.40074276636331385,7.404306072488427,7.861005413532257,-0.02151024156702627
40.85713891458384,6.669845623016357,7.896838192462921,-0.4006824966506202,7.402591116711497,7.862526989459991,-0.022023006458093623
40.92806843120427,6.671782680511474,7.897883893013,-0.4005117009757769,7.404586543105542,7.862685127258301,-0.02125631525398481
40.99901412591167,6.670731932640075,7.896547780036926,-0.40085537059141857,7.403436086162924,7.861386782169341,-0.020946086826891
41.069959820619076,6.670198169708252,7.897782528877258,-0.4006598246583844,7.402065178215503,7.861782526969909,-0.027222261077578705
41.1408893372395,6.671131750106811,7.8973973312377925,-0.40168497657398183,7.4041272395849225,7.861601554393768,-0.020732592233336795
41.211835031946904,6.671507688522339,7.897137655258178,-0.4009846009471629,7.404879430785774,7.860932001113891,-0.023676550425161227
41.2827807266543,6.669304967880248,7.8964519853591915,-0.4000771544579232,7.402270261541008,7.861834357738495,-0.026446312143306918
41.353710243274726,6.671823059082031,7.895587466239928,-0.40184783705154264,7.40396597059816,7.859929255008697,-0.025652792415052354
41.42465593798213,6.671125205993652,7.894894381999969,-0.4013250586972378,7.40456952471286,7.860229518413544,-0.022902301890307133
41.495601632689535,6.670464946746826,7.896313932418823,-0.4011669215513928,7.403503540240227,7.860029226779937,-0.024230502768790366
41.56653114930996,6.671682569503783,7.896950869560241,-0.4007558027588495,7.4039697664231054,7.859798337936401,-0.025307044533455725
41.63747684401736,6.670853625297546,7.896028393268585,-0.40180249306707094,7.403113399162888,7.861267247676849,-0.024953928254382442
41.70842253872476,6.670638922691345,7.895076294422149,-0.4017620613475837,7.40287451455742,7.860573919773102,-0.02593486978511999
41.779352055345186,6.672080924987792,7.895428597450256,-0.4005134013751946,7.404774813085794,7.86062456703186,-0.027462395262010025
41.85029775005259,6.6697607583999625,7.8952003540992735,-0.40170216950142734,7.401674947939813,7.85988341140747,-0.025853817412876845
41.92124344475999,6.671207633972168,7.8960329880714415,-0.40115256262297677,7.40249968894571,7.861045374393463,-0.02582717782199973
41.99217296138041,6.670333786010742,7.896866109371185,-0.4020592533791419,7.40464322321862,7.861770065307617,-0.025873466472814577
42.063118656087816,6.669941069602966,7.896819291114807,-0.4013985537387357,7.402913260363042,7.860644338607788,-0.02711438018118981
42.13406435079522,6.670673174858093,7.896022197246551,-0.40165777018329885,7.403272971205413,7.861469488620758,-0.025309689599216572
42.204993867415645,6.672280729293822,7.896607756137848,-0.400616370006599,7.40424084238708,7.861513556957244,-0.024862295619095906
42.27593956212305,6.669076689720153,7.896962809085846,-0.40244070964851,7.402390745125711,7.861561175823211,-0.021366463349597287
42.34688525683045,6.669910298347473,7.896226143836975,-0.40191547516171294,7.40250862237811,7.861024523735046,-0.021203225005499204
42.41781477345087,6.671374996185302,7.896696588993072,-0.40126252178532057,7.403966736942529,7.860844804286956,-0.020469597123400997
42.488760468158276,6.670500173568725,7.8964108757972715,-0.4004984756469726,7.402996927328407,7.861412854194641,-0.021232698595405802
42.55970616286568,6.6696377429962155,7.895718244075774,-0.4011646543521692,7.402403226912021,7.860492396831512,-0.02300319225575664
42.630635679486105,6.670624581336975,7.893629592895508,-0.40060767907624195,7.402911826662719,7.860235157489776,-0.023100115022564878
42.7015813741935,6.668855094909667,7.8965019364356985,-0.4009197968360221,7.402155349589884,7.860967158317566,-0.02127124098220674
42.77252706890091,6.6694122495651245,7.896549938201904,-0.40019996108253403,7.402339081875979,7.861267386913299,-0.024537141463780165
42.84345658552133,6.669842350959778,7.894956690311432,-0.40123569326117486,7.4018866275921456,7.860816817760467,-0.025144184055894907
42.914402280228735,6.6702821292877195,7.895850170612334,-0.40005788326452274,7.403226393893361,7.860703131198883,-0.024995871440018757
42.98534797493614,6.670602094650268,7.895403221607208,-0.40107472211630035,7.401636961407959,7.860977635860443,-0.02438845098136675
43.05627749155656,6.67022218799591,7.896246228694915,-0.40105752918885484,7.403311142660677,7.861814829826354,-0.019567818632220277
43.12722318626396,6.669421160697937,7.896436982631683,-0.40086576192119333,7.402345742382109,7.862030576705932,-0.021925894758016755
43.198168880971366,6.67058928489685,7.896316403865813,-0.40079699021141124,7.401558903604745,7.861202363491058,-0.022042844451299986
43.26909839759179,6.670263750076294,7.89704440164566,-0.40133941762565384,7.402910101979971,7.861411949157715,-0.02345436490124995
43.340044092299195,6.669000736236572,7.8957434806823725,-0.40144087479090923,7.402024125218391,7.860127910614013,-0.026782424428203316
43.41097360891962,6.669230754852294,7.897277135372161,-0.40128953924273497,7.401963153250515,7.861104445457458,-0.022632694115969212
43.481919303627016,6.669942322731018,7.897129370689392,-0.40011758617741044,7.403774484038353,7.861991312026977,-0.023216497916042213
43.55286499833442,6.669021482467651,7.897805154800414,-0.40144219732378966,7.4027586382851,7.862709946155547,-0.0228142589871246
43.623794514954845,6.668393595695496,7.896743198394775,-0.4005636576246507,7.400615406960249,7.8622370991706845,-0.023761192529508382
43.69474020966225,6.670354462623596,7.897593654632568,-0.40064792186246057,7.40190753699094,7.862647811889648,-0.026106799059575147
43.76568590436965,6.6697799034118646,7.8986887841224664,-0.3996807724603332,7.401990630693733,7.8628774824142456,-0.02385452556421261
43.83661542099007,6.668525243759155,7.898461341381073,-0.4006067344098988,7.402024279139935,7.86241880273819,-0.02079664061140306
43.907561115697476,6.6709879884719845,7.898136781215667,-0.3995192345156528,7.402076266549527,7.862213046073913,-0.02019356561792959
43.97850681040488,6.669716829299927,7.895956547260284,-0.399967384228848,7.4030102167949074,7.861590311050414,-0.02310124862217667
44.049436327025305,6.669239109039307,7.89686412525177,-0.39705252176039285,7.401637032113969,7.862209391117095,-0.020301446514318484
44.1203820217327,6.670555798530578,7.896077613353729,-0.39368875384566804,7.402584431730211,7.861628983974456,-0.019824956810828482
44.19132771644011,6.669102030754089,7.897272819042206,-0.3936995230419801,7.402260787479579,7.86259048128128,-0.018864986872909092
44.26225723306053,6.669119435310363,7.897193454265594,-0.39591495454995934,7.403327145062386,7.86184180688858,-0.022228376921096648
44.333202927767935,6.670194201469421,7.897845220088958,-0.3948488041150688,7.4026783331185575,7.862107957363128,-0.01960428275306626
44.40414862247534,6.67014038658142,7.896817794322967,-0.39413860395828093,7.403427014037966,7.861925487995147,-0.022423356054324915
44.475078139095764,6.671185008049011,7.897302824497222,-0.3949644312754716,7.40340689817816,7.861471925258636,-0.02244262724772538
44.54602383380316,6.670641637802124,7.8970284590721125,-0.39264111887110337,7.403405233323574,7.861782248497009,-0.021491348240163067
44.616969528510566,6.670565405845641,7.8968887352943415,-0.3964171391779833,7.403534335970878,7.8613395113945,-0.02143504612611072
44.68789904513099,6.671047442436218,7.896567830085754,-0.3938773092477628,7.403566360898315,7.862371183872223,-0.021858256647846484
44.758844739838395,6.671333503723144,7.897389081478118,-0.3953158471551272,7.403976367101073,7.861543666839599,-0.018724609454315488
44.82979043454579,6.670238965988159,7.896415435791015,-0.39710542307560986,7.403542555816471,7.860923472881317,-0.022351372478976107
44.90071995116622,6.670437517166137,7.896282360553741,-0.39481781905901314,7.40455276249349,7.860535281658172,-0.01996079983097492
44.97166564587362,6.67083566379547,7.896692063808441,-0.395475117900584,7.4037415763735765,7.862364918231964,-0.019276861398526936
45.042611340581026,6.671273840904235,7.897187606334686,-0.3961562223340025,7.404080918990075,7.862023754119873,-0.02150211743647509
45.11354085720145,6.671350420951843,7.896426470279693,-0.39603228210977987,7.403084293305874,7.8629378066062925,-0.020487545783921042
45.184486551908854,6.670616227149963,7.897097764015197,-0.3946526913822287,7.404442681394517,7.862210087299347,-0.020639448131901203
45.25543224661625,6.671761029243469,7.898162296295165,-0.396193442187923,7.404373698979616,7.862430707454681,-0.022706378090735706
45.326361763236676,6.671014373779297,7.897204523563384,-0.3954322300486045,7.4036597178503865,7.861833174228668,-0.019038238680244672
45.39730745794408,6.669850705146789,7.8971621260643,-0.39476302841110983,7.40393294545263,7.8626341319084165,-0.018754271977490716
45.468253152651485,6.670623258590698,7.897688822746276,-0.3958095297860627,7.4027487242147325,7.861598630428314,-0.01963847967468866
45.53918266927191,6.670277116775512,7.898550974845886,-0.3943813832084731,7.404200884245336,7.86282878446579,-0.02026139266136849
45.61012836397931,6.670436960220337,7.898745383739471,-0.3945370642218259,7.403581107452512,7.863148158073424,-0.020741849963499766
45.68107405868671,6.67011866569519,7.898293039321899,-0.39528013876735574,7.403301515221595,7.8626315908432005,-0.022993178792519144
45.752003575307135,6.6696415719985955,7.897931198596954,-0.3955200840185184,7.402389773733914,7.862806158542632,-0.01885742954216381
45.82294927001454,6.6712275447845455,7.89700002002716,-0.3942134215326592,7.404817044697701,7.862973868846892,-0.022743409011387588
45.893878786634964,6.671146161079406,7.897819391727447,-0.3943016533691104,7.403437114663421,7.8634656519889825,-0.019966278895765247
45.96482448134236,6.669493354797363,7.898243680000305,-0.394614526861965,7.403114945448935,7.862897671699524,-0.02175226508414391
46.035770176049766,6.670668301582336,7.899931782722473,-0.3941760127454701,7.402752887167036,7.862679174900054,-0.02135644988635979
46.10669969267019,6.671948163032531,7.899056855678558,-0.39437382587772785,7.403021231159568,7.863399271011352,-0.018648847213594038
46.177645387377595,6.6695313663482665,7.898083070755004,-0.3940641642504399,7.402633019268512,7.862981631278991,-0.02194762208390944
46.248591082085,6.670677421569824,7.897909686565399,-0.39368573091336995,7.403747419953346,7.862435963630676,-0.021106680105228235
46.31952059870542,6.6715157642364495,7.897327608585357,-0.3948030822640598,7.4038965835273265,7.86294856262207,-0.02192457222513633
46.39046629341282,6.6701155328750605,7.8960854454040525,-0.39347639285172564,7.401909231215715,7.863033079147338,-0.019950975301006053
46.461411988120226,6.67114880657196,7.897396182537078,-0.3945648374123148,7.404008359394967,7.863171097278594,-0.018613138825822585
46.53234150474065,6.671386622428893,7.897530197620392,-0.39190314552382666,7.403797898061573,7.863249765872955,-0.019350167506756166
46.603287199448054,6.670505116462707,7.898437253475189,-0.39363811972967466,7.404377070024609,7.863083169460296,-0.020090974853062393
46.67423289415545,6.671613438606262,7.898042552947998,-0.39475414854748414,7.40384990940243,7.862796516418457,-0.018359590379318388
46.745162410775876,6.669715924263,7.8989347453117364,-0.3989809636333201,7.403703477255999,7.863700439453124,-0.02103299613046174
46.81610810548328,6.669556846618652,7.898167204380035,-0.4004429292659948,7.403135288111865,7.86273619222641,-0.02227277623922518
46.887053800190685,6.670204783439636,7.897600686073303,-0.3989556465753234,7.403567761965095,7.862283847808837,-0.022953691739375046
46.95798331681111,6.67033239364624,7.8968324141502375,-0.39955173103785746,7.4040169382095335,7.862821927070617,-0.023295283089061772
47.02892901151851,6.6704756679534905,7.8986271719932555,-0.3991336217143748,7.40353364957869,7.862178480625152,-0.021919471026883266
